id,host_response_rate,host_is_superhost,host_listings_count,host_identity_verified,street,neighbourhood,latitude,longitude,PropertyType,RoomType,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,has_availability
13135589,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.61778,-74.02736,Apartment,Private room,2,1,1,1,Couch,70,1,25,2,1
13135904,1,0,1,1,"New York, NY, United States",Manhattan,40.75855,-73.98931,Apartment,Entire home/apt,2,1,1,1,Real Bed,99,2,100,30,1
13136536,,0,1,1,"Queens, NY, United States",Brooklyn,40.59534,-73.77209,Guest suite,Private room,4,1,2,3,Real Bed,195,1,0,4,1
13137970,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.70158,-73.92023,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,3,1
13139565,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.72098,-73.94639,Apartment,Private room,1,1,1,1,Real Bed,158,1,0,1,1
13139850,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69096,-73.92352,Apartment,Private room,2,1,1,1,Real Bed,30,1,20,1,1
13141460,,0,1,0,"Queens, NY, United States",Manhattan,40.76776,-73.92707,Apartment,Private room,2,1,1,1,Real Bed,120,1,0,1,1
13148370,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68457,-73.96969,Townhouse,Entire home/apt,4,1,2,3,Real Bed,225,2,0,2,1
13150529,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.6861,-73.90977,Apartment,Private room,2,1.5,1,1,Real Bed,60,1,20,5,1
13151075,,0,1,1,"Queens, NY, United States",Manhattan,40.77221,-73.92901,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,1,1
13152876,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71038,-73.95397,Apartment,Private room,1,1,1,1,Real Bed,45,1,0,3,1
13153856,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71233,-73.94806,Apartment,Entire home/apt,2,1,1,1,Real Bed,200,1,0,1,1
13155196,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.69497,-73.97209,Apartment,Private room,2,1.5,1,1,Real Bed,50,1,10,7,1
13155478,,0,1,1,"New York, NY, United States",Manhattan,40.77626,-73.94693,Apartment,Private room,1,1,1,1,Real Bed,100,1,0,1,1
13156126,0.9,0,12,1,"New York, NY, United States",Manhattan,40.79831,-73.96052,Apartment,Entire home/apt,6,2,2,5,Real Bed,202,5,25,30,1
13156351,,0,2,0,"New York, NY, United States",Brooklyn,40.80279,-73.96535,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,2,1
13156625,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67539,-73.96865,Apartment,Entire home/apt,3,1,1,1,Real Bed,99,1,0,3,1
13156982,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.73432,-73.95145,Apartment,Entire home/apt,4,1,1,2,Real Bed,117,2,15,2,1
13156998,,0,2,1,"New York, NY, United States",Brooklyn,40.76365,-73.97754,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,1,0,1,1
13157014,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.57762,-73.95662,Apartment,Entire home/apt,2,1,2,1,Real Bed,99,1,0,3,1
13157343,,0,1,0,"New York, NY, United States",Manhattan,40.86383,-73.92905,Apartment,Entire home/apt,4,1,1,2,Real Bed,105,1,0,4,1
13162150,,0,1,1,"Queens, NY, United States",Manhattan,40.74457,-73.90474,Apartment,Private room,1,1,1,1,Real Bed,80,1,0,14,1
13163474,0.5,0,1,0,"New York, NY, United States",Queens,40.79296,-73.97456,Apartment,Entire home/apt,1,1,1,1,Real Bed,100,1,40,4,1
13163670,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.67194,-73.95182,Apartment,Entire home/apt,3,1,1,1,Real Bed,195,1,0,2,1
13164204,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70153,-73.92244,Apartment,Private room,1,2,1,1,Real Bed,115,1,20,2,1
13164373,,0,1,1,"New York, NY, United States",Brooklyn,40.85487,-73.93509,Apartment,Entire home/apt,4,2,2,3,Real Bed,175,1,0,1,1
13164444,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.71102,-73.95123,Apartment,Entire home/apt,4,1,1,1,Real Bed,269,1,40,7,1
13164658,0.8,0,1,1,"New York, NY, United States",Queens,40.71549,-74.00804,Apartment,Entire home/apt,5,1,2,1,Real Bed,325,1,0,3,1
13164770,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69074,-73.91705,Apartment,Private room,2,2,1,1,Real Bed,40,1,20,1,1
13165250,,0,1,1,"New York, NY, United States",Manhattan,40.8679,-73.91842,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,1,1
13165500,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.71021,-73.94944,Apartment,Entire home/apt,5,1,2,2,Real Bed,200,3,25,2,1
13166383,1,0,149,1,"New York, NY, United States",Brooklyn,40.72993,-74.01,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,278,1,0,30,1
13166495,1,0,2,1,"New York, NY, United States",Manhattan,40.72884,-73.98548,Apartment,Entire home/apt,4,1,1,1,Real Bed,195,1,0,2,1
13167017,1,0,149,1,"New York, NY, United States",Manhattan,40.73754,-73.98741,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,225,1,0,30,1
13167611,,0,1,1,"Queens, NY, United States",Brooklyn,40.77367,-73.91597,Apartment,Entire home/apt,4,1,1,1,Real Bed,92,1,0,2,1
13167621,,0,1,0,"New York, NY, United States",Brooklyn,40.79559,-73.96434,Apartment,Private room,1,1,1,1,Real Bed,65,1,0,7,1
13168302,1,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68662,-73.98305,Townhouse,Entire home/apt,4,1.5,2,3,Real Bed,300,1,0,30,1
13170049,,0,2,1,"New York, NY, United States",Manhattan,40.86709,-73.92962,Apartment,Private room,2,1,1,1,Real Bed,80,2,25,2,1
13170106,,0,1,1,"New York, NY, United States",Manhattan,40.72333,-73.98795,Apartment,Entire home/apt,3,1,2,1,Real Bed,250,1,0,3,1
13170687,,0,1,0,"Queens, NY, United States",Queens,40.77439,-73.77723,Apartment,Private room,2,3,1,1,Real Bed,75,1,0,10,1
13170825,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68444,-73.94822,Apartment,Entire home/apt,2,1,1,1,Real Bed,75,1,0,5,1
13170860,0.6,0,11,1,"New York, NY, United States",Manhattan,40.75266,-73.97252,Apartment,Entire home/apt,4,1,1,2,Real Bed,142,1,0,30,1
13171614,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.59162,-73.9702,House,Entire home/apt,5,2.5,4,4,Real Bed,300,1,0,2,1
13173176,0.85,0,26,1,"New York, NY, United States",Brooklyn,40.82015,-73.94593,Apartment,Private room,2,2,1,1,Real Bed,62,1,10,30,1
13173263,,0,1,1,"New York, NY, United States",Manhattan,40.73769,-73.99026,Apartment,Private room,1,1,1,1,Real Bed,350,1,0,30,1
13173415,,1,1,0,"New York, NY, United States",Manhattan,40.7615,-73.98527,Apartment,Private room,1,1,1,1,Real Bed,180,1,100,14,1
13174433,,0,1,1,"New York, NY, United States",Bronx,40.73908,-74.00186,Apartment,Entire home/apt,4,1,1,1,Real Bed,150,2,50,2,1
13174455,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68846,-73.92155,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,2,1
13176134,,0,2,0,"New York, NY, United States",Brooklyn,40.8028,-73.96678,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,2,1
13182093,,0,1,0,"Brooklyn, NY, United States",Queens,40.68675,-73.95341,Townhouse,Private room,2,1,1,1,Real Bed,65,1,0,2,1
13182531,1,0,1,1,"New York, NY, United States",Manhattan,40.85261,-73.94203,Apartment,Entire home/apt,3,1,2,2,Real Bed,150,2,20,10,1
13183047,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.685,-73.99369,Apartment,Entire home/apt,5,1,2,4,Real Bed,250,4,50,3,1
13183826,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.60391,-73.99339,Apartment,Private room,1,1,2,1,Real Bed,80,1,0,2,1
13186374,,0,1,1,"Brooklyn, NY, United States",Queens,40.65182,-73.98043,Apartment,Entire home/apt,9,3,5,5,Real Bed,400,1,0,7,1
13186447,,0,1,0,"New York, NY, United States",Manhattan,40.85241,-73.9368,Apartment,Entire home/apt,4,1,1,2,Real Bed,99,2,50,2,1
13186655,,0,1,1,"New York, NY, United States",Brooklyn,40.8013,-73.95677,Apartment,Entire home/apt,4,1,2,2,Real Bed,165,4,50,4,1
13186804,1,0,149,1,"New York, NY, United States",Bronx,40.74881,-73.98059,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,268,1,0,30,1
13187991,,0,1,1,"New York, NY, United States",Queens,40.73011,-74.00267,Apartment,Private room,1,1,1,1,Real Bed,55,1,0,1,1
13188543,0.8,0,1,1,"Brooklyn, NY, United States",Queens,40.6421,-73.96166,Apartment,Entire home/apt,2,1,1,1,Real Bed,80,1,0,29,1
13188552,,0,1,1,"Queens, NY, United States",Brooklyn,40.70871,-73.89415,Apartment,Entire home/apt,3,1,1,2,Real Bed,95,1,0,1,1
13188839,1,0,149,1,"New York, NY, United States",Queens,40.74743,-73.97945,Serviced apartment,Entire home/apt,3,1,1,2,Real Bed,245,1,0,30,1
13189500,,0,1,0,"New York, NY, United States",Brooklyn,40.73179,-74.00149,Apartment,Private room,5,1,1,2,Real Bed,300,1,0,1,1
13190121,0.96,0,776,0,"New York, NY, United States",Brooklyn,40.76564,-73.98367,Apartment,Entire home/apt,5,2,2,3,Real Bed,369,1,0,30,1
13191433,1,0,2,1,"Queens, NY, United States",Manhattan,40.75768,-73.92897,House,Private room,1,1,1,1,Real Bed,75,1,20,15,1
13192379,1,0,2,1,"New York, NY, United States",Queens,40.85244,-73.93126,Apartment,Private room,2,1,1,2,Real Bed,40,1,0,2,1
13192876,,0,1,0,"New York, NY, United States",Manhattan,40.83193,-73.9364,Apartment,Private room,2,1,1,1,Real Bed,65,1,0,2,1
13192965,,0,4,1,"New York, NY, United States",Brooklyn,40.72312,-73.98795,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,2,1
13199140,,0,1,1,"New York, NY, United States",Manhattan,40.77575,-73.95304,Apartment,Entire home/apt,2,1,1,1,Real Bed,165,1,0,16,1
13201687,,0,1,0,"New York, NY, United States",Brooklyn,40.7661,-73.99053,Apartment,Entire home/apt,2,1,1,1,Real Bed,295,1,0,3,1
13202374,,0,0,0,"Brooklyn, NY, United States",Manhattan,40.71382,-73.94285,Apartment,Private room,2,1,1,1,Real Bed,56,1,0,21,1
13202799,1,0,1,0,"Queens, NY, United States",Manhattan,40.77481,-73.91562,Apartment,Private room,2,1,1,1,Real Bed,50,1,5,2,1
13205376,0.5,0,1,0,"New York, NY, United States",Manhattan,40.84989,-73.93044,Apartment,Private room,1,1,1,1,Real Bed,95,1,30,2,1
13205892,,0,1,0,"New York, NY, United States",Brooklyn,40.71141,-73.99408,Apartment,Private room,2,1.5,1,1,Real Bed,100,1,0,3,1
13206869,0.75,0,1,0,"Brooklyn, NY, United States",Queens,40.68393,-73.92303,House,Entire home/apt,6,2,3,3,Real Bed,200,4,50,4,1
13207158,1,0,2,1,"Brooklyn, NY, United States",Manhattan,40.65335,-73.95663,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,3,1
13207484,0.6,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69388,-73.98085,Apartment,Entire home/apt,3,1,1,1,Real Bed,150,1,0,1,1
13207548,,0,1,0,"New York, NY, United States",Queens,40.84996,-73.93937,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,5,1
13207586,,0,1,0,"New York, NY, United States",Manhattan,40.7722,-73.95272,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,3,1
13208365,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.70918,-73.92182,Loft,Private room,2,1,1,1,Real Bed,60,1,0,15,1
13208373,,0,1,0,"New York, NY, United States",Brooklyn,40.73637,-73.98051,Condominium,Entire home/apt,2,1,1,1,Real Bed,350,1,0,5,1
13209317,0,0,1,0,"Queens, NY, United States",Brooklyn,40.65973,-73.74098,House,Private room,2,1,1,1,Real Bed,160,2,75,1,1
13209380,,0,1,1,"New York, NY, United States",Brooklyn,40.71523,-74.0079,Loft,Entire home/apt,3,1,1,1,Real Bed,250,1,0,3,1
13209482,,0,2,0,"New York, NY, United States",Brooklyn,40.72697,-73.98488,Apartment,Entire home/apt,3,1,1,1,Real Bed,250,1,0,1,1
13209493,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.67002,-73.98496,Apartment,Entire home/apt,4,1,2,2,Real Bed,150,1,0,3,1
13209514,,0,1,1,"New York, NY, United States",Brooklyn,40.70433,-74.00706,Apartment,Entire home/apt,2,1,1,1,Real Bed,150,1,0,2,1
13209699,1,1,3,1,"Queens, NY, United States",Manhattan,40.77705,-73.91356,House,Private room,2,1,1,2,Real Bed,65,1,30,1,1
13210016,,0,1,0,"New York, NY, United States",Bronx,40.71537,-74.00181,Apartment,Private room,1,1,1,1,Real Bed,100,1,0,2,1
13213869,1,0,1,0,"New York, NY, United States",Brooklyn,40.8449,-73.94034,Apartment,Private room,2,0.5,1,1,Real Bed,85,1,0,3,1
13215481,1,1,2,1,"Brooklyn, NY, United States",Brooklyn,40.71738,-73.94089,Apartment,Private room,1,1,1,1,Real Bed,44,1,17,28,1
13215733,0.97,0,128,1,"New York, NY, United States",Brooklyn,40.7394,-73.97996,Apartment,Entire home/apt,4,1,1,2,Real Bed,225,1,0,30,1
13215920,1,0,4,0,"Brooklyn, NY, United States",Brooklyn,40.61608,-73.99056,House,Private room,2,1,1,1,Real Bed,79,1,10,2,1
13217170,0.92,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68604,-73.95375,Townhouse,Private room,2,2,1,1,Real Bed,50,1,0,5,1
13217609,1,1,1,1,"New York, NY, United States",Manhattan,40.80991,-73.94597,Condominium,Private room,1,1,1,1,Real Bed,149,1,0,3,1
13217755,,0,1,0,"New York, NY, United States",Queens,40.80125,-73.96529,Apartment,Private room,2,1,1,1,Real Bed,90,1,0,1,1
13217991,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.68484,-73.95759,Apartment,Private room,2,1,1,1,Real Bed,56,1,0,3,1
13218512,,0,2,0,"Brooklyn, NY, United States",Brooklyn,40.67538,-73.95308,Apartment,Entire home/apt,4,1,2,2,Real Bed,220,1,0,1,1
13219269,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.6531,-73.94965,Apartment,Private room,2,1,1,1,Airbed,42,1,25,3,1
13220720,1,1,2,1,"Brooklyn, NY, United States",Queens,40.71756,-73.94063,Apartment,Private room,1,1,1,1,Futon,50,1,17,24,1
13223445,,0,1,1,"New York, NY, United States",Brooklyn,40.77282,-73.9808,Apartment,Private room,1,1,1,1,Real Bed,115,1,0,10,1
13223949,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.68315,-73.95035,Apartment,Entire home/apt,2,1,1,1,Real Bed,115,1,0,5,1
13225970,,0,1,0,"New York, NY, United States",Brooklyn,40.80205,-73.9658,Apartment,Private room,1,1.5,1,1,Real Bed,36,1,0,15,1
13230807,0.83,0,1,1,"Brooklyn, NY, United States",Queens,40.63359,-74.02302,Apartment,Entire home/apt,5,1,1,2,Real Bed,75,1,0,30,1
13231399,,0,1,0,"New York, NY, United States",Manhattan,40.80735,-73.94064,Apartment,Entire home/apt,2,1,1,1,Real Bed,175,1,0,9,1
13231678,,0,1,1,"New York, NY, United States",Manhattan,40.72572,-73.98269,Apartment,Private room,1,1,1,1,Real Bed,50,1,0,1,1
13231961,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.6557,-73.95471,Apartment,Entire home/apt,3,1,1,2,Real Bed,99,3,30,3,1
13232917,,0,1,1,"Brooklyn, NY, United States",Staten Island,40.67294,-73.9581,Apartment,Entire home/apt,4,1,2,2,Real Bed,113,1,0,1,1
13233113,,0,1,1,"New York, NY, United States",Brooklyn,40.76318,-73.98473,Apartment,Private room,2,1,1,1,Real Bed,104,1,0,5,1
13233856,,0,1,1,"New York, NY, United States",Manhattan,40.79643,-73.97188,Apartment,Private room,2,1,1,1,Real Bed,110,1,0,7,1
13234446,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.72779,-73.94323,Apartment,Private room,2,1,1,1,Real Bed,67,1,10,4,1
13234457,0,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.68258,-73.95871,Apartment,Entire home/apt,2,1,1,1,Real Bed,60,1,25,29,1
13236366,1,1,7,1,"New York, NY, United States",Manhattan,40.78396,-73.97691,Apartment,Entire home/apt,4,2,2,2,Real Bed,171,1,0,30,1
13237190,,0,1,1,"New York, NY, United States",Staten Island,40.76995,-73.95604,Apartment,Shared room,2,1,1,1,Real Bed,120,1,15,1,1
13238211,,0,1,1,"New York, NY, United States",Manhattan,40.73334,-74.00104,Apartment,Entire home/apt,2,1,1,1,Real Bed,165,1,0,1,1
13238778,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.70238,-73.92812,Apartment,Private room,2,1,1,1,Real Bed,55,1,0,1,1
13239181,,0,1,0,"Queens, NY, United States",Manhattan,40.70422,-73.90978,Apartment,Private room,2,1,1,1,Real Bed,60,1,0,1,1
13239693,,0,1,1,"New York, NY, United States",Manhattan,40.73239,-73.95449,Condominium,Entire home/apt,4,2,1,2,Real Bed,133,2,20,2,1
13243946,,0,1,1,"New York, NY, United States",Brooklyn,40.80041,-73.95237,Apartment,Entire home/apt,2,1,1,1,Real Bed,160,1,0,3,1
13245033,0.88,0,6,0,"Elmhurst , NY, United States",Brooklyn,40.73727,-73.87853,Apartment,Private room,2,1,1,2,Real Bed,45,1,20,5,1
13245721,,0,1,1,"New York, NY, United States",Brooklyn,40.73506,-74.00518,Apartment,Entire home/apt,2,1,1,1,Real Bed,249,1,0,1,1
13245726,0.33,0,1,1,"New York, NY, United States",Manhattan,40.80698,-73.95272,Apartment,Private room,1,1,1,1,Real Bed,66,1,25,14,1
13246278,,0,1,0,"New York, NY, United States",Brooklyn,40.71258,-73.9901,Apartment,Entire home/apt,5,1,3,4,Real Bed,200,2,50,4,1
13248480,,0,1,1,"New York, NY, United States",Brooklyn,40.77983,-73.94798,Apartment,Private room,2,1,1,1,Real Bed,125,2,25,1,1
13248565,,0,1,0,"Bronx, NY, United States",Brooklyn,40.84268,-73.89294,Apartment,Entire home/apt,3,1,1,2,Real Bed,68,1,0,1,1
13248742,,0,3,1,"New York, NY, United States",Brooklyn,40.76205,-73.94975,Apartment,Private room,1,1,1,1,Real Bed,79,1,0,4,1
13249407,1,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.67206,-73.9429,Apartment,Entire home/apt,4,1,2,2,Real Bed,105,3,10,4,1
13250303,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69484,-73.95852,Apartment,Private room,1,1,1,1,Real Bed,70,1,0,3,1
13251558,,0,1,0,"New York, NY, United States",Manhattan,40.82158,-73.93824,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,1,1
13252064,1,0,1,1,"New York, NY, United States",Brooklyn,40.74487,-74.00277,Apartment,Shared room,1,1,1,1,Airbed,75,1,0,2,1
13254260,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.66741,-73.9522,Apartment,Private room,2,1,1,1,Real Bed,36,1,10,12,1
13254504,,0,1,1,"New York, NY, United States",Brooklyn,40.74858,-73.99887,Apartment,Entire home/apt,4,1,1,4,Real Bed,240,1,0,1,1
13256322,,0,1,1,"New York, NY, United States",Queens,40.76969,-73.95509,Apartment,Entire home/apt,2,1,1,1,Real Bed,250,1,0,30,1
13260699,1,0,1,1,"New York, NY, United States",Brooklyn,40.77969,-73.97738,Apartment,Entire home/apt,3,1,1,2,Real Bed,120,1,0,14,1
13261498,1,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.66537,-73.98559,Townhouse,Entire home/apt,6,1.5,3,4,Real Bed,150,6,0,3,1
13261616,,0,1,1,"New York, NY, United States",Brooklyn,40.77693,-73.94524,Apartment,Entire home/apt,3,1,1,1,Real Bed,120,1,0,7,1
13261922,,0,1,1,"New York, NY, United States",Manhattan,40.74154,-73.98515,Apartment,Entire home/apt,3,1,1,1,Real Bed,200,1,0,5,1
13262082,,0,1,1,"New York, NY, United States",Manhattan,40.72954,-73.98842,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,1,1
13262386,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.685,-73.92022,Apartment,Private room,1,1,1,1,Real Bed,73,1,50,3,1
13262935,,0,2,1,"Brooklyn, NY, United States",Brooklyn,40.68909,-73.94636,Townhouse,Private room,2,1,1,1,Real Bed,60,1,0,2,1
13265459,,0,1,1,"New York, NY, United States",Manhattan,40.85177,-73.93652,Apartment,Entire home/apt,5,1,1,2,Real Bed,110,2,20,1,1
13265710,,0,1,0,"New York, NY, United States",Brooklyn,40.81834,-73.93929,Apartment,Private room,2,1,1,1,Real Bed,70,2,0,1,1
13266202,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.70644,-73.93968,Apartment,Private room,2,1,1,1,Real Bed,60,1,20,3,1
13270298,1,0,21,1,"Brooklyn, NY, United States",Queens,40.67634,-73.96651,Apartment,Entire home/apt,8,2.5,3,6,Real Bed,270,1,0,30,1
13272022,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.65588,-73.95062,Apartment,Private room,1,1,1,1,Real Bed,35,1,0,20,1
13272041,,0,1,0,"New York, NY, United States",Brooklyn,40.75242,-73.97261,Apartment,Private room,1,1,1,1,Real Bed,100,1,0,1,1
13273660,,0,1,0,"New York, NY, United States",Queens,40.86059,-73.92986,Apartment,Private room,2,1,1,1,Real Bed,50,1,0,7,1
13274918,0.68,0,31,0,"New York, NY, United States",Queens,40.74569,-73.98192,Apartment,Entire home/apt,4,1,1,2,Real Bed,150,1,0,30,1
13275896,1,0,4,0,"New York, NY, United States",Brooklyn,40.81646,-73.93795,Apartment,Private room,1,1.5,1,1,Real Bed,110,1,20,2,1
13276227,1,0,4,0,"New York, NY, United States",Brooklyn,40.81627,-73.93512,Apartment,Private room,1,1.5,1,1,Real Bed,110,1,20,2,1
13276288,,0,1,1,"Brooklyn, NY, United States",Brooklyn,40.69415,-73.92987,Loft,Private room,2,1,1,1,Real Bed,45,1,0,1,1
13276320,1,0,1,0,"Queens, NY, United States",Brooklyn,40.77388,-73.91598,Apartment,Private room,2,1,1,1,Real Bed,125,1,10,1,1
13276525,1,0,4,0,"New York, NY, United States",Manhattan,40.81604,-73.94017,Apartment,Private room,1,1.5,1,1,Real Bed,110,1,20,2,1
13277919,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69808,-73.93,Apartment,Private room,2,1,1,1,Real Bed,75,1,20,2,1
13278166,,0,1,1,"Brooklyn, NY, United States",Queens,40.72361,-73.95039,Apartment,Private room,2,1,1,1,Pull-out Sofa,100,1,0,1,1
13278181,,0,1,1,"Brooklyn, NY, United States",Queens,40.69304,-73.99328,Apartment,Entire home/apt,6,2,2,3,Real Bed,250,1,0,7,1
13278654,,0,1,1,"New York, NY, United States",Manhattan,40.77865,-73.98104,Apartment,Entire home/apt,2,1,1,1,Real Bed,149,1,0,2,1
13279036,,0,1,1,"Brooklyn, NY, United States",Queens,40.69092,-73.91073,Apartment,Private room,2,2,1,1,Real Bed,50,1,0,2,1
13280112,,0,1,1,"Brooklyn, NY, United States",Queens,40.71293,-73.95946,Apartment,Entire home/apt,3,1,1,2,Real Bed,160,1,0,1,1
13281460,,0,1,1,"Brooklyn, NY, United States",Queens,40.69016,-73.97307,Apartment,Entire home/apt,2,1,1,1,Real Bed,97,1,0,3,1
13281809,,0,1,0,"Brooklyn, NY, United States",Manhattan,40.71505,-73.94403,Apartment,Private room,2,1,1,1,Real Bed,75,1,0,3,1
13282284,0.75,0,3,1,"Brooklyn, NY, United States",Brooklyn,40.68868,-73.99206,Apartment,Private room,1,1,3,1,Real Bed,65,1,50,2,1
13282385,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69949,-73.92621,Apartment,Entire home/apt,4,1,2,2,Real Bed,95,1,0,3,1
13282553,,0,1,1,"New York, NY, United States",Manhattan,40.75604,-73.9681,Apartment,Entire home/apt,4,1,2,2,Real Bed,185,1,0,1,1
13282638,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.69818,-73.91941,Apartment,Entire home/apt,3,1,1,1,Real Bed,68,1,35,2,1
13288854,,0,1,1,"Brooklyn, NY, United States",Manhattan,40.69646,-73.96059,Loft,Private room,2,1.5,1,1,Real Bed,65,2,15,4,1
13291548,,0,1,0,"Brooklyn, NY, United States",Brooklyn,40.73767,-73.95527,Apartment,Private room,2,1,1,1,Real Bed,100,1,0,2,1
